ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-10-06,736095.0096729856,547783.7797553582,837622.6562045192,736095.0096729856,736095.0096729856,-48269.98346910663,-48269.98346910663,-48269.98346910663,-68169.68115633943,-68169.68115633943,-68169.68115633943,19899.69768723279,19899.69768723279,19899.69768723279,0.0,0.0,0.0,687825.026203879
2015-10-07,736580.9401998575,574007.5575560759,839302.0127039449,736580.9401998575,736580.9401998575,-25834.233055666573,-25834.233055666573,-25834.233055666573,-44221.55368857676,-44221.55368857676,-44221.55368857676,18387.320632910196,18387.320632910196,18387.320632910196,0.0,0.0,0.0,710746.7071441909
2015-10-08,737066.8707267294,480931.624790604,761653.307409075,737066.8707267294,737066.8707267294,-115327.11003343988,-115327.11003343988,-115327.11003343988,-131871.40061548806,-131871.40061548806,-131871.40061548806,16544.290582048183,16544.290582048183,16544.290582048183,0.0,0.0,0.0,621739.7606932896
2015-10-09,737552.8012536011,550645.0392196459,828438.2040312944,737552.8012536011,737552.8012536011,-42680.45111555812,-42680.45111555812,-42680.45111555812,-57074.66279797489,-57074.66279797489,-57074.66279797489,14394.211682416759,14394.211682416759,14394.211682416759,0.0,0.0,0.0,694872.3501380429
2015-10-10,738038.7317804729,742942.041053073,1030266.0203677053,738038.7317804729,738038.7317804729,146012.29385393238,146012.29385393238,146012.29385393238,134041.4066059205,134041.4066059205,134041.4066059205,11970.887248011893,11970.887248011893,11970.887248011893,0.0,0.0,0.0,884051.0256344053
2015-10-11,738524.6623073447,796780.7480756983,1089022.8792421976,738524.6623073447,738524.6623073447,197709.18867984047,197709.18867984047,197709.18867984047,188391.55704711046,188391.55704711046,188391.55704711046,9317.631632730003,9317.631632730003,9317.631632730003,0.0,0.0,0.0,936233.8509871853
2015-10-12,739010.5928342165,582159.0054302824,860380.2517283487,739010.5928342165,739010.5928342165,-14609.40051420163,-14609.40051420163,-14609.40051420163,-21095.6653949683,-21095.6653949683,-21095.6653949683,6486.264880766662,6486.264880766662,6486.264880766662,0.0,0.0,0.0,724401.1923200149
2015-10-13,739496.5233610884,534946.6719246504,813802.9110021049,739496.5233610884,739496.5233610884,-64633.865544734304,-64633.865544734304,-64633.865544734304,-68169.68115640419,-68169.68115640419,-68169.68115640419,3535.81561166988,3535.81561166988,3535.81561166988,0.0,0.0,0.0,674862.6578163541
2015-10-14,739982.4538879603,551341.1235655423,834215.3168256731,739982.4538879603,739982.4538879603,-43690.586768723915,-43690.586768723915,-43690.586768723915,-44221.55368840425,-44221.55368840425,-44221.55368840425,530.9669196803227,530.9669196803227,530.9669196803227,0.0,0.0,0.0,696291.8671192364
2015-10-15,740468.384414832,469107.86205823475,736333.4945341934,740468.384414832,740468.384414832,-134331.11214407667,-134331.11214407667,-134331.11214407667,-131871.4006155088,-131871.4006155088,-131871.4006155088,-2459.711528567841,-2459.711528567841,-2459.711528567841,0.0,0.0,0.0,606137.2722707554
2015-10-16,740954.314941704,546198.4932662714,813771.1532304437,740954.314941704,740954.314941704,-62440.35758699215,-62440.35758699215,-62440.35758699215,-57074.662797876175,-57074.662797876175,-57074.662797876175,-5365.69478911597,-5365.69478911597,-5365.69478911597,0.0,0.0,0.0,678513.9573547118
2015-10-17,741440.2454685757,736598.5202099794,1018214.0398060008,741440.2454685757,741440.2454685757,125924.86550396011,125924.86550396011,125924.86550396011,134041.40660605606,134041.40660605606,134041.40660605606,-8116.541102095929,-8116.541102095929,-8116.541102095929,0.0,0.0,0.0,867365.1109725358
2015-10-18,741926.1759954476,777517.060057311,1060308.3931150776,741926.1759954476,741926.1759954476,177747.57997230245,177747.57997230245,177747.57997230245,188391.55704705467,188391.55704705467,188391.55704705467,-10643.977074752196,-10643.977074752196,-10643.977074752196,0.0,0.0,0.0,919673.75596775
2015-10-19,742412.1065223194,557628.2647452368,850981.7356156282,742412.1065223194,742412.1065223194,-33979.63206175852,-33979.63206175852,-33979.63206175852,-21095.66539516024,-21095.66539516024,-21095.66539516024,-12883.96666659828,-12883.96666659828,-12883.96666659828,0.0,0.0,0.0,708432.4744605608
2015-10-20,742898.0370491912,517519.5116988262,808464.0698994959,742898.0370491912,742898.0370491912,-82948.38158095571,-82948.38158095571,-82948.38158095571,-68169.68115646894,-68169.68115646894,-68169.68115646894,-14778.70042448676,-14778.70042448676,-14778.70042448676,0.0,0.0,0.0,659949.6554682355
2015-10-21,743383.9675760629,538772.1272906874,819410.0754574781,743383.9675760629,743383.9675760629,-60499.996353041664,-60499.996353041664,-60499.996353041664,-44221.55368851052,-44221.55368851052,-44221.55368851052,-16278.442664531161,-16278.442664531161,-16278.442664531161,0.0,0.0,0.0,682883.9712230213
2015-10-22,743869.8981029349,458031.32046824833,742088.351488373,743869.8981029349,743869.8981029349,-149214.57803803857,-149214.57803803857,-149214.57803803857,-131871.40061549091,-131871.40061549091,-131871.40061549091,-17343.17742254766,-17343.17742254766,-17343.17742254766,0.0,0.0,0.0,594655.3200648964
2015-10-23,744355.8286298069,525341.1801213005,820365.1469439892,744355.8286298069,744355.8286298069,-75018.66172199021,-75018.66172199021,-75018.66172199021,-57074.662798054705,-57074.662798054705,-57074.662798054705,-17943.998923935505,-17943.998923935505,-17943.998923935505,0.0,0.0,0.0,669337.1669078167
2015-10-24,744686.1501603061,725574.5642525288,999568.0636220882,744686.1501603061,744686.1501603061,115977.20766432326,115977.20766432326,115977.20766432326,134041.40660618438,134041.40660618438,134041.40660618438,-18064.198941861134,-18064.198941861134,-18064.198941861134,0.0,0.0,0.0,860663.3578246294
2015-10-25,745016.4716908056,774398.9411301425,1060770.7886556522,745016.4716908056,745016.4716908056,170691.54550038103,170691.54550038103,170691.54550038103,188391.55704715961,188391.55704715961,188391.55704715961,-17700.011546778624,-17700.011546778624,-17700.011546778624,0.0,0.0,0.0,915708.0171911867
2015-10-26,745346.793221305,567386.0745072927,850783.9629846079,745346.793221305,745346.793221305,-37956.650579994755,-37956.650579994755,-37956.650579994755,-21095.665394835407,-21095.665394835407,-21095.665394835407,-16860.985185159338,-16860.985185159338,-16860.985185159338,0.0,0.0,0.0,707390.1426413102
2015-10-27,745677.1147518045,529923.5742783148,799632.6649946717,745677.1147518045,745677.1147518045,-83739.64365995253,-83739.64365995253,-83739.64365995253,-68169.68115647217,-68169.68115647217,-68169.68115647217,-15569.962503480352,-15569.962503480352,-15569.962503480352,0.0,0.0,0.0,661937.4710918519
2015-10-28,746007.436282304,552287.0722067945,839142.0995065445,746007.436282304,746007.436282304,-58084.213252276306,-58084.213252276306,-58084.213252276306,-44221.55368850766,-44221.55368850766,-44221.55368850766,-13862.659563768628,-13862.659563768628,-13862.659563768628,0.0,0.0,0.0,687923.2230300277
2015-10-29,746337.7578128033,461865.18577554903,737304.1805711058,746337.7578128033,746337.7578128033,-143658.24838052172,-143658.24838052172,-143658.24838052172,-131871.40061547296,-131871.40061547296,-131871.40061547296,-11786.847765048757,-11786.847765048757,-11786.847765048757,0.0,0.0,0.0,602679.5094322816
2015-10-30,746668.0793433028,542038.3274010802,822295.193357847,746668.0793433028,746668.0793433028,-66475.81635411219,-66475.81635411219,-66475.81635411219,-57074.66279831882,-57074.66279831882,-57074.66279831882,-9401.153555793375,-9401.153555793375,-9401.153555793375,0.0,0.0,0.0,680192.2629891905
2015-10-31,746998.4008738023,739432.1347937648,1016666.2091501964,746998.4008738023,746998.4008738023,127267.90404782751,127267.90404782751,127267.90404782751,134041.4066059512,134041.4066059512,134041.4066059512,-6773.502558123681,-6773.502558123681,-6773.502558123681,0.0,0.0,0.0,874266.3049216297
2015-11-01,747328.7224043016,794201.0333682186,1077612.854025415,747328.7224043016,747328.7224043016,184412.31136038384,184412.31136038384,184412.31136038384,188391.5570471038,188391.5570471038,188391.5570471038,-3979.2456867199535,-3979.2456867199535,-3979.2456867199535,0.0,0.0,0.0,931741.0337646855
2015-11-02,747659.0439348011,580022.2233677342,863170.4343108603,747659.0439348011,747659.0439348011,-22194.680303672616,-22194.680303672616,-22194.680303672616,-21095.665395027398,-21095.665395027398,-21095.665395027398,-1099.0149086452143,-1099.0149086452143,-1099.0149086452143,0.0,0.0,0.0,725464.3636311286
2015-11-03,747989.3654653006,539430.4514793584,815678.7400311978,747989.3654653006,747989.3654653006,-66386.04630869954,-66386.04630869954,-66386.04630869954,-68169.68115647537,-68169.68115647537,-68169.68115647537,1783.634847775842,1783.634847775842,1783.634847775842,0.0,0.0,0.0,681603.3191566011
2015-11-04,748319.6869957999,569149.1163205107,853800.1614828819,748319.6869957999,748319.6869957999,-39636.81994836978,-39636.81994836978,-39636.81994836978,-44221.553688613916,-44221.553688613916,-44221.553688613916,4584.733740244142,4584.733740244142,4584.733740244142,0.0,0.0,0.0,708682.8670474301
2015-11-05,748650.0085262994,485799.69391087175,755621.4921239115,748650.0085262994,748650.0085262994,-124648.9151724194,-124648.9151724194,-124648.9151724194,-131871.4006154937,-131871.4006154937,-131871.4006154937,7222.485443074326,7222.485443074326,7222.485443074326,0.0,0.0,0.0,624001.09335388
2015-11-06,748980.3300567988,568687.8074965067,833365.157599357,748980.3300567988,748980.3300567988,-47454.800190617105,-47454.800190617105,-47454.800190617105,-57074.66279813452,-57074.66279813452,-57074.66279813452,9619.86260751741,9619.86260751741,9619.86260751741,0.0,0.0,0.0,701525.5298661817
2015-11-07,749310.6515872983,771865.8808130374,1041503.1839782802,749310.6515872983,749310.6515872983,145748.54085617833,145748.54085617833,145748.54085617833,134041.40660608673,134041.40660608673,134041.40660608673,11707.134250091582,11707.134250091582,11707.134250091582,0.0,0.0,0.0,895059.1924434765
2015-11-08,749640.9731177975,809279.9977772087,1093944.065275575,749640.9731177975,749640.9731177975,201815.8073803254,201815.8073803254,201815.8073803254,188391.55704699224,188391.55704699224,188391.55704699224,13424.250333333177,13424.250333333177,13424.250333333177,0.0,0.0,0.0,951456.7804981229
2015-11-09,749971.294648297,611706.6574374656,884719.0593620148,749971.294648297,749971.294648297,-6372.654091311215,-6372.654091311215,-6372.654091311215,-21095.66539470258,-21095.66539470258,-21095.66539470258,14723.011303391362,14723.011303391362,14723.011303391362,0.0,0.0,0.0,743598.6405569857
2015-11-10,750301.6161787965,571745.6489068143,852043.234805848,750301.6161787965,750301.6161787965,-52600.726212224225,-52600.726212224225,-52600.726212224225,-68169.68115642783,-68169.68115642783,-68169.68115642783,15568.954944203619,15568.954944203619,15568.954944203619,0.0,0.0,0.0,697700.8899665723
2015-11-11,750631.937709296,589342.8150486222,853518.6100858611,750631.937709296,750631.937709296,-28278.654189675646,-28278.654189675646,-28278.654189675646,-44221.55368855052,-44221.55368855052,-44221.55368855052,15942.899498874895,15942.899498874895,15942.899498874895,0.0,0.0,0.0,722353.2835196203
2015-11-12,750962.2592397954,493410.31877643714,782181.5435196457,750962.2592397954,750962.2592397954,-116029.31017644916,-116029.31017644916,-116029.31017644916,-131871.40061547578,-131871.40061547578,-131871.40061547578,15842.090439026611,15842.090439026611,15842.090439026611,0.0,0.0,0.0,634932.9490633463
2015-11-13,751292.5807702949,580827.9409179431,846521.24440239,751292.5807702949,751292.5807702949,-41793.75447748304,-41793.75447748304,-41793.75447748304,-57074.662798035824,-57074.662798035824,-57074.662798035824,15280.90832055279,15280.90832055279,15280.90832055279,0.0,0.0,0.0,709498.8262928119
2015-11-14,751622.9023007941,765647.6760250446,1040078.4316383485,751622.9023007941,751622.9023007941,148332.51319751205,148332.51319751205,148332.51319751205,134041.4066062223,134041.4066062223,134041.4066062223,14291.106591289768,14291.106591289768,14291.106591289768,0.0,0.0,0.0,899955.4154983062
2015-11-15,751953.2238312936,819550.5168679956,1089320.3109930477,751953.2238312936,751953.2238312936,201313.11775725195,201313.11775725195,201313.11775725195,188391.5570469364,188391.5570469364,188391.5570469364,12921.560710315503,12921.560710315503,12921.560710315503,0.0,0.0,0.0,953266.3415885456
2015-11-16,752283.5453617931,600989.881423852,881265.7629330003,752283.5453617931,752283.5453617931,-9858.142227915963,-9858.142227915963,-9858.142227915963,-21095.665394564294,-21095.665394564294,-21095.665394564294,11237.523166648332,11237.523166648332,11237.523166648332,0.0,0.0,0.0,742425.4031338772
2015-11-17,752613.8668922924,554393.1814202452,839193.8621151808,752613.8668922924,752613.8668922924,-58850.28856954958,-58850.28856954958,-58850.28856954958,-68169.68115654339,-68169.68115654339,-68169.68115654339,9319.392586993807,9319.392586993807,9319.392586993807,0.0,0.0,0.0,693763.5783227428
2015-11-18,752944.1884227919,582952.7984353447,855396.2321124693,752944.1884227919,752944.1884227919,-36960.53496377009,-36960.53496377009,-36960.53496377009,-44221.553688547676,-44221.553688547676,-44221.553688547676,7261.018724777593,7261.018724777593,7261.018724777593,0.0,0.0,0.0,715983.6534590218
2015-11-19,753274.5099532913,494787.73304679757,761317.1367556109,753274.5099532913,753274.5099532913,-126703.82226815098,-126703.82226815098,-126703.82226815098,-131871.4006155422,-131871.4006155422,-131871.4006155422,5167.578347391192,5167.578347391192,5167.578347391192,0.0,0.0,0.0,626570.6876851403
2015-11-20,753604.8314837908,558941.2428572733,848869.7769913588,753604.8314837908,753604.8314837908,-53921.593283978094,-53921.593283978094,-53921.593283978094,-57074.66279789431,-57074.66279789431,-57074.66279789431,3153.069513916219,3153.069513916219,3153.069513916219,0.0,0.0,0.0,699683.2381998127
2015-11-21,753935.1530142903,736415.3932743607,1022894.8806480808,753935.1530142903,753935.1530142903,135378.88971192928,135378.88971192928,135378.88971192928,134041.40660598193,134041.40660598193,134041.40660598193,1337.4831059473318,1337.4831059473318,1337.4831059473318,0.0,0.0,0.0,889314.0427262195
2015-11-22,754265.4745447898,800518.0839053957,1077372.9383265155,754265.4745447898,754265.4745447898,188235.27745860015,188235.27745860015,188235.27745860015,188391.55704709716,188391.55704709716,188391.55704709716,-156.2795884970329,-156.2795884970329,-156.2795884970329,0.0,0.0,0.0,942500.7520033899
2015-11-23,754595.796075289,578535.2732712269,863611.2388820687,754595.796075289,754595.796075289,-22301.33162154328,-22301.33162154328,-22301.33162154328,-21095.665394756263,-21095.665394756263,-21095.665394756263,-1205.6662267870097,-1205.6662267870097,-1205.6662267870097,0.0,0.0,0.0,732294.4644537457
2015-11-24,754926.1176057885,549994.9329181651,821642.5860609366,754926.1176057885,754926.1176057885,-69861.50760587197,-69861.50760587197,-69861.50760587197,-68169.68115643426,-68169.68115643426,-68169.68115643426,-1691.8264494376947,-1691.8264494376947,-1691.8264494376947,0.0,0.0,0.0,685064.6099999165
2015-11-25,755256.4391362879,577701.5394816718,852868.3281735004,755256.4391362879,755256.4391362879,-45724.52497372516,-45724.52497372516,-45724.52497372516,-44221.553688544795,-44221.553688544795,-44221.553688544795,-1502.971285180348,-1502.971285180348,-1502.971285180348,0.0,0.0,0.0,709531.9141625627
2015-11-26,755586.7606667874,495161.9697157553,766063.1890409221,755586.7606667874,755586.7606667874,-132409.05045820636,-132409.05045820636,-132409.05045820636,-131871.40061534863,-131871.40061534863,-131871.40061534863,-537.6498428577307,-537.6498428577307,-537.6498428577307,0.0,0.0,0.0,623177.7102085811
2015-11-27,755917.0821972867,558986.2289403559,840196.7313789959,755917.0821972867,755917.0821972867,-55782.51762850892,-55782.51762850892,-55782.51762850892,-57074.66279815844,-57074.66279815844,-57074.66279815844,1292.1451696495235,1292.1451696495235,1292.1451696495235,0.0,0.0,0.0,700134.5645687777
2015-11-28,756247.4037277861,762154.8141757181,1040721.5725275718,756247.4037277861,756247.4037277861,138099.53514989113,138099.53514989113,138099.53514989113,134041.40660612463,134041.40660612463,134041.40660612463,4058.128543766508,4058.128543766508,4058.128543766508,0.0,0.0,0.0,894346.9388776773
2015-11-29,756577.7252582856,810110.402321985,1094034.714832061,756577.7252582856,756577.7252582856,196204.7674227091,196204.7674227091,196204.7674227091,188391.5570469855,188391.5570469855,188391.5570469855,7813.210375723582,7813.210375723582,7813.210375723582,0.0,0.0,0.0,952782.4926809948
2015-11-30,756908.046788785,598577.744693666,887786.4587203301,756908.046788785,756908.046788785,-8506.272301036732,-8506.272301036732,-8506.272301036732,-21095.665394761694,-21095.665394761694,-21095.665394761694,12589.393093724962,12589.393093724962,12589.393093724962,0.0,0.0,0.0,748401.7744877483
2015-12-01,757238.3683192845,568755.4905986275,829821.0783734209,757238.3683192845,757238.3683192845,-49773.54054968863,-49773.54054968863,-49773.54054968863,-68169.6811564375,-68169.6811564375,-68169.6811564375,18396.14060674886,18396.14060674886,18396.14060674886,0.0,0.0,0.0,707464.8277695959
2015-12-02,757568.689849784,600724.151606938,878675.5082264584,757568.689849784,757568.689849784,-19002.282629752266,-19002.282629752266,-19002.282629752266,-44221.55368859054,-44221.55368859054,-44221.55368859054,25219.27105883829,25219.27105883829,25219.27105883829,0.0,0.0,0.0,738566.4072200317
2015-12-03,757899.0113802833,515367.2515185328,797653.2006599016,757899.0113802833,757899.0113802833,-98850.98887035719,-98850.98887035719,-98850.98887035719,-131871.40061541498,-131871.40061541498,-131871.40061541498,33020.41174505781,33020.41174505781,33020.41174505781,0.0,0.0,0.0,659048.0225099261
2015-12-04,758229.3329107828,603267.9272362372,877091.3858436703,758229.3329107828,758229.3329107828,-15337.622159135331,-15337.622159135331,-15337.622159135331,-57074.66279805977,-57074.66279805977,-57074.66279805977,41737.040638924445,41737.040638924445,41737.040638924445,0.0,0.0,0.0,742891.7107516475
2015-12-05,758559.6544412823,807461.1187183949,1083349.7767026874,758559.6544412823,758559.6544412823,185324.53066949252,185324.53066949252,185324.53066949252,134041.40660625297,134041.40660625297,134041.40660625297,51283.12406323956,51283.12406323956,51283.12406323956,0.0,0.0,0.0,943884.1851107748
2015-12-06,758889.9759717816,876298.9609181017,1157828.7888587844,758889.9759717816,758889.9759717816,249941.90174845624,249941.90174845624,249941.90174845624,188391.55704709055,188391.55704709055,188391.55704709055,61550.34470136567,61550.34470136567,61550.34470136567,0.0,0.0,0.0,1008831.877720238
2015-12-07,759220.297502281,679586.3701840728,956772.7228833155,759220.297502281,759220.297502281,51314.23340414643,51314.23340414643,51314.23340414643,-21095.665394623404,-21095.665394623404,-21095.665394623404,72409.89879876983,72409.89879876983,72409.89879876983,0.0,0.0,0.0,810534.5309064274
2015-12-08,759550.6190327804,639001.4102083691,901874.415940805,759550.6190327804,759550.6190327804,15545.145300656584,15545.145300656584,15545.145300656584,-68169.68115638994,-68169.68115638994,-68169.68115638994,83714.82645704651,83714.82645704651,83714.82645704651,0.0,0.0,0.0,775095.764333437
2015-12-09,759880.9405632799,670781.8289035476,942501.4665866947,759880.9405632799,759880.9405632799,51081.271088789894,51081.271088789894,51081.271088789894,-44221.55368847856,-44221.55368847856,-44221.55368847856,95302.82477726846,95302.82477726846,95302.82477726846,0.0,0.0,0.0,810962.2116520698
2015-12-10,760211.2620937794,587653.7363387746,873060.3581190732,760211.2620937794,760211.2620937794,-24871.919967646714,-24871.919967646714,-24871.919967646714,-131871.4006154814,-131871.4006154814,-131871.4006154814,106999.48064783469,106999.48064783469,106999.48064783469,0.0,0.0,0.0,735339.3421261327
2015-12-11,760541.5836242788,681065.3657120613,965504.4773845456,760541.5836242788,760541.5836242788,61547.18575282385,61547.18575282385,61547.18575282385,-57074.66279787545,-57074.66279787545,-57074.66279787545,118621.84855069929,118621.84855069929,118621.84855069929,0.0,0.0,0.0,822088.7693771026
2015-12-12,760871.9051547783,889668.7573942571,1155196.566705275,760871.9051547783,760871.9051547783,264023.69579690305,264023.69579690305,264023.69579690305,134041.4066063885,134041.4066063885,134041.4066063885,129982.28919051455,129982.28919051455,129982.28919051455,0.0,0.0,0.0,1024895.6009516814
2015-12-13,761202.2266852777,958119.9227966464,1231777.35297757,761202.2266852777,761202.2266852777,329284.03435110743,329284.03435110743,329284.03435110743,188391.55704730703,188391.55704730703,188391.55704730703,140892.47730380044,140892.47730380044,140892.47730380044,0.0,0.0,0.0,1090486.261036385
2015-12-14,761532.548215777,749260.6251951079,1033008.6996911438,761532.548215777,761532.548215777,130071.81649248063,130071.81649248063,130071.81649248063,-21095.66539472212,-21095.66539472212,-21095.66539472212,151167.48188720277,151167.48188720277,151167.48188720277,0.0,0.0,0.0,891604.3647082576
2015-12-15,761862.8697462765,713049.4165820326,990691.2572156391,761862.8697462765,761862.8697462765,92460.13829038202,92460.13829038202,92460.13829038202,-68169.68115628083,-68169.68115628083,-68169.68115628083,160629.81944666285,160629.81944666285,160629.81944666285,0.0,0.0,0.0,854323.0080366585
2015-12-16,762193.1912767758,750336.5319906547,1027541.6784266714,762193.1912767758,762193.1912767758,124891.82710904824,124891.82710904824,124891.82710904824,-44221.553688584834,-44221.553688584834,-44221.553688584834,169113.38079763306,169113.38079763306,169113.38079763306,0.0,0.0,0.0,887085.018385824
2015-12-17,762409.6819262791,671660.5996678232,957509.8431823062,762409.6819262791,762409.6819262791,44595.73383559831,44595.73383559831,44595.73383559831,-131871.4006155478,-131871.4006155478,-131871.4006155478,176467.13445114612,176467.13445114612,176467.13445114612,0.0,0.0,0.0,807005.4157618774
2015-12-18,762626.1725757823,751545.4518682432,1023920.7362149295,762626.1725757823,762626.1725757823,125483.85185557153,125483.85185557153,125483.85185557153,-57074.66279813956,-57074.66279813956,-57074.66279813956,182558.51465371106,182558.51465371106,182558.51465371106,0.0,0.0,0.0,888110.0244313538
2015-12-19,762842.6632252855,944297.5319329506,1229507.0734299803,762842.6632252855,762842.6632252855,321317.8161896176,321317.8161896176,321317.8161896176,134041.40660614814,134041.40660614814,134041.40660614814,187276.40958346945,187276.40958346945,187276.40958346945,0.0,0.0,0.0,1084160.479414903
2015-12-20,763059.1538747888,997077.1175423192,1284178.3318790025,763059.1538747888,763059.1538747888,378925.23190574464,378925.23190574464,378925.23190574464,188391.55704719544,188391.55704719544,188391.55704719544,190533.67485854923,190533.67485854923,190533.67485854923,0.0,0.0,0.0,1141984.3857805333
2015-12-21,763275.644524292,785768.9894410357,1069809.176924098,763275.644524292,763275.644524292,171173.443742313,171173.443742313,171173.443742313,-21095.6653948208,-21095.6653948208,-21095.6653948208,192269.10913713375,192269.10913713375,192269.10913713375,0.0,0.0,0.0,934449.0882666049
2015-12-22,763492.135173795,745015.3202544082,1027543.9937207657,763492.135173795,763492.135173795,124279.16072775122,124279.16072775122,124279.16072775122,-68169.68115639636,-68169.68115639636,-68169.68115639636,192448.84188414758,192448.84188414758,192448.84188414758,0.0,0.0,0.0,887771.2959015463
2015-12-23,763708.6258232982,774663.6766362521,1047815.1651670221,763708.6258232982,763708.6258232982,146845.54431329074,146845.54431329074,146845.54431329074,-44221.553688351785,-44221.553688351785,-44221.553688351785,191067.0980016425,191067.0980016425,191067.0980016425,0.0,0.0,0.0,910554.170136589
2015-12-24,763925.1164728013,679150.76085557,958283.6562659563,763925.1164728013,763925.1164728013,56274.91897148431,56274.91897148431,56274.91897148431,-131871.4006153999,-131871.4006153999,-131871.4006153999,188146.3195868842,188146.3195868842,188146.3195868842,0.0,0.0,0.0,820200.0354442856
2015-12-26,764358.0977718078,936772.5315667135,1208802.5727541524,764358.0977718078,764358.0977718078,311956.13775160036,311956.13775160036,311956.13775160036,134041.4066062765,134041.4066062765,134041.4066062765,177914.73114532387,177914.73114532387,177914.73114532387,0.0,0.0,0.0,1076314.2355234083
2015-12-27,764574.588421311,980130.8986243806,1274017.1532487061,764574.588421311,764574.588421311,359173.5845766386,359173.5845766386,359173.5845766386,188391.5570471396,188391.5570471396,188391.5570471396,170782.02752949903,170782.02752949903,170782.02752949903,0.0,0.0,0.0,1123748.1729979496
2015-12-28,764791.0790708142,763130.5358542771,1046900.4419032361,764791.0790708142,764791.0790708142,141366.74695503755,141366.74695503755,141366.74695503755,-21095.665394919502,-21095.665394919502,-21095.665394919502,162462.41234995707,162462.41234995707,162462.41234995707,0.0,0.0,0.0,906157.8260258518
2015-12-29,765007.5697203173,711754.0757377543,997200.9406945109,765007.5697203173,765007.5697203173,84929.70063696048,84929.70063696048,84929.70063696048,-68169.68115634882,-68169.68115634882,-68169.68115634882,153099.3817933093,153099.3817933093,153099.3817933093,0.0,0.0,0.0,849937.2703572777
2015-12-30,765224.0603698206,724256.8437746638,994100.1112729855,765224.0603698206,765224.0603698206,98631.22910428647,98631.22910428647,98631.22910428647,-44221.55368845805,-44221.55368845805,-44221.55368845805,142852.78279274452,142852.78279274452,142852.78279274452,0.0,0.0,0.0,863855.2894741071
2015-12-31,765440.5510193235,634411.1284949175,901701.5228501463,765440.5510193235,765440.5510193235,23.79636506376237,23.79636506376237,23.79636506376237,-131871.4006154663,-131871.4006154663,-131871.4006154663,131895.19698053005,131895.19698053005,131895.19698053005,0.0,0.0,0.0,765464.3473843873
2016-01-01,765657.0416688268,700085.3343830717,970517.2777270245,765657.0416688268,765657.0416688268,63333.39891092135,63333.39891092135,63333.39891092135,-57074.66279785657,-57074.66279785657,-57074.66279785657,120408.06170877791,120408.06170877791,120408.06170877791,0.0,0.0,0.0,828990.4405797481
2016-01-02,765873.53231833,863052.1315758094,1144605.2730495993,765873.53231833,765873.53231833,242619.03073788766,242619.03073788766,242619.03073788766,134041.40660641922,134041.40660641922,134041.40660641922,108577.62413146843,108577.62413146843,108577.62413146843,0.0,0.0,0.0,1008492.5630562177
2016-01-03,766090.0229678332,921617.712471915,1190715.2873136587,766090.0229678332,766090.0229678332,284982.385206735,284982.385206735,284982.385206735,188391.55704724463,188391.55704724463,188391.55704724463,96590.82815949031,96590.82815949031,96590.82815949031,0.0,0.0,0.0,1051072.4081745683
2016-01-04,766306.5136173365,686422.9164611753,966595.2898049704,766306.5136173365,766306.5136173365,63535.56993852243,63535.56993852243,63535.56993852243,-21095.665394781216,-21095.665394781216,-21095.665394781216,84631.23533330364,84631.23533330364,84631.23533330364,0.0,0.0,0.0,829842.0835558589
2016-01-05,766523.0042668396,633009.0543538034,904787.9581249758,766523.0042668396,766523.0042668396,4705.398124141938,4705.398124141938,4705.398124141938,-68169.68115635203,-68169.68115635203,-68169.68115635203,72875.07928049396,72875.07928049396,72875.07928049396,0.0,0.0,0.0,771228.4023909816
2016-01-06,766739.4949163428,647675.6631543465,924258.9599253462,766739.4949163428,766739.4949163428,17265.99578979151,17265.99578979151,17265.99578979151,-44221.55368845517,-44221.55368845517,-44221.55368845517,61487.549478246685,61487.549478246685,61487.549478246685,0.0,0.0,0.0,784005.4907061342
2016-01-07,766955.9855658459,547010.7864982944,828885.9215430955,766955.9855658459,766955.9855658459,-81252.00697627485,-81252.00697627485,-81252.00697627485,-131871.40061544836,-131871.40061544836,-131871.40061544836,50619.39363917353,50619.39363917353,50619.39363917353,0.0,0.0,0.0,685703.978589571
2016-01-08,767172.476215349,605761.4483484012,897570.7515573173,767172.476215349,767172.476215349,-16670.74344094886,-16670.74344094886,-16670.74344094886,-57074.662797715064,-57074.662797715064,-57074.662797715064,40403.919356766186,40403.919356766186,40403.919356766186,0.0,0.0,0.0,750501.7327744002
2016-01-09,767388.9668648524,796535.8028852282,1067692.0283224236,767388.9668648524,767388.9668648524,164995.87152678112,164995.87152678112,164995.87152678112,134041.40660582448,134041.40660582448,134041.40660582448,30954.464920956663,30954.464920956663,30954.464920956663,0.0,0.0,0.0,932384.8383916335
2016-01-10,767605.4575143555,839937.809028362,1119351.7154639733,767605.4575143555,767605.4575143555,210753.95378503157,210753.95378503157,210753.95378503157,188391.55704718878,188391.55704718878,188391.55704718878,22362.3967378428,22362.3967378428,22362.3967378428,0.0,0.0,0.0,978359.4112993871
